Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
7152,1868,0,0,6.89,6482824.58,573.8,-0.44,13637462,143169,725,
7177,1872,0,0,6.89,6499866.89,569.92,-0.44,13637462,143169,723,
7205,1878,0,0,6.89,6518978.58,565.56,-0.44,13637462,143169,722,
7236,1884,0,0,6.89,6540141.04,560.72,-0.44,13637462,143169,720,
7271,1891,0,0,6.89,6563338.33,555.38,-0.44,13637462,143169,717,
7309,1898,0,0,6.89,6588550.14,549.56,-0.44,13637462,143169,715,
7350,1906,0,0,6.89,6615757.47,543.25,-0.44,13637462,143169,712,
7395,1914,0,0,6.89,6644937.07,536.45,-0.44,13637462,143169,710,
7443,1923,0,0,6.89,6676067.05,529.15,-0.44,13637462,143169,707,
7494,1932,0,0,6.89,6709121.39,521.35,-0.43,13637462,143169,703,
7548,1942,0,0,6.89,6744075.57,513.06,-0.43,13637462,143169,700,
7605,1953,0,0,6.89,6780902.39,504.27,-0.43,13637462,143169,697,
7665,1964,0,0,6.89,6818464.88,495.24,-0.43,13637462,143169,693,
7725,1975,0,0,6.89,6855840.34,486.2,-0.43,13637462,143169,690,
7785,1985,0,0,6.89,6893030.42,477.14,-0.43,13637462,143169,686,
7845,1996,0,0,6.89,6930036.75,468.07,-0.43,13637462,143169,683,
7905,2007,0,0,6.89,6966860.91,458.98,-0.43,13637462,143169,680,
7965,2017,0,0,6.89,7003504.48,449.89,-0.42,13637462,143169,676,
8025,2028,0,0,6.89,7039968.99,440.77,-0.42,13637462,143169,673,
8085,2038,0,0,6.89,7076255.96,431.65,-0.42,13637462,143169,670,
8145,2049,0,0,6.89,7112366.86,422.51,-0.42,13637462,143169,667,
8225,2063,0,0,6.89,7160243.39,410.31,-0.42,13637462,143169,662,
8305,2077,0,0,6.89,7207812.91,398.08,-0.42,13637462,143169,658,
8365,2087,0,0,6.89,7243290.57,388.9,-0.42,13637462,143169,655,
8425,2097,0,0,6.89,7278598.79,379.7,-0.41,13637462,143169,652,
8485,2108,0,0,6.89,7313738.91,370.5,-0.41,13637462,143169,649,
8545,2118,0,0,6.89,7348712.25,361.28,-0.41,13637462,143169,646,
8605,2128,0,0,6.89,7383520.13,352.05,-0.41,13637462,143169,643,
8665,2138,0,0,6.89,7418163.83,342.81,-0.41,13637462,143169,640,
8725,2148,0,0,6.89,7452644.61,333.56,-0.41,13637462,143169,637,
8785,2158,0,0,6.89,7486963.72,324.3,-0.41,13637462,143169,634,
8845,2169,0,0,6.89,7521122.38,315.03,-0.41,13637462,143169,631,
8905,2179,0,0,6.89,7555121.8,305.74,-0.4,13637462,143169,628,
8965,2188,0,0,6.89,7588963.17,296.45,-0.4,13637462,143169,625,
9025,2198,0,0,6.89,7622647.64,287.15,-0.4,13637462,143169,622,
9085,2208,0,0,6.89,7656176.39,277.84,-0.4,13637462,143169,620,
9145,2218,0,0,6.89,7689550.52,268.52,-0.4,13637462,143169,617,
9205,2228,0,0,6.89,7722771.17,259.19,-0.4,13637462,143169,614,
9265,2238,0,0,6.89,7755839.42,249.85,-0.4,13637462,143169,611,
9325,2247,0,0,6.89,7788756.36,240.5,-0.4,13637462,143169,609,
9385,2257,0,0,6.89,7821523.06,231.14,-0.4,13637462,143169,606,
9445,2267,0,0,6.89,7854140.56,221.77,-0.39,13637462,143169,603,
9505,2276,0,0,6.89,7886609.89,212.4,-0.39,13637462,143169,601,
9565,2286,0,0,6.89,7918932.09,203.02,-0.39,13637462,143169,598,
9645,2298,0,0,6.89,7961801.19,190.49,-0.39,13637462,143169,595,
9725,2311,0,0,6.89,8004412.83,177.95,-0.39,13637462,143169,591,
9785,2320,0,0,6.89,8036203.97,168.54,-0.39,13637462,143169,589,
9845,2330,0,0,6.89,8067852.54,159.12,-0.39,13637462,143169,586,
9905,2339,0,0,6.89,8099359.46,149.69,-0.39,13637462,143169,583,
9965,2348,0,0,6.89,8130725.67,140.25,-0.38,13637462,143169,581,
10025,2358,0,0,6.89,8161952.06,130.81,-0.38,13637462,143169,578,
10085,2367,0,0,6.89,8193039.56,121.36,-0.38,13637462,143169,576,
10145,2376,0,0,6.89,8223989.03,111.9,-0.38,13637462,143169,574,
10205,2385,0,0,6.89,8254801.35,102.44,-0.38,13637462,143169,571,
10265,2394,0,0,6.89,8285477.39,92.97,-0.38,13637462,143169,569,
10325,2403,0,0,6.89,8316018,83.49,-0.38,13637462,143169,566,
10385,2412,0,0,6.89,8346424.02,74.01,-0.38,13637462,143169,564,
10445,2421,0,0,6.89,8376696.27,64.52,-0.38,13637462,143169,562,
10505,2430,0,0,6.89,8406835.57,55.03,-0.38,13637462,143169,559,
10565,2439,0,0,6.89,8436842.73,45.54,-0.37,13637462,143169,557,
10625,2448,0,0,6.89,8466718.54,36.05,-0.37,13637462,143169,555,
10685,2457,0,0,6.89,8496463.79,26.57,-0.37,13637462,143169,552,
10745,2466,0,0,6.89,8526079.25,17.12,-0.37,13637462,143169,550,
10805,2475,0,0,6.89,8555565.68,7.88,-0.37,13637462,143169,548,
10865,2483,0,0,6.89,8584923.84,3.6,-0.37,13637462,143169,545,
10925,2492,0,0,6.89,8614154.48,12.08,-0.37,13637462,143169,543,
11005,2504,0,0,6.89,8652931.55,24.64,-0.37,13637462,143169,540,
11065,2512,0,0,6.89,8681867.47,34.15,-0.37,13637462,143169,538,
11125,2521,0,0,6.89,8710678.27,43.69,-0.37,13637462,143169,536,
11185,2529,0,0,6.89,8739364.66,53.25,-0.36,13637462,143169,534,
11245,2538,0,0,6.89,8767927.34,62.82,-0.36,13637462,143169,531,
11305,2546,0,0,6.89,8796366.98,72.39,-0.36,13637462,143169,529,
11365,2555,0,0,6.89,8824684.28,81.97,-0.36,13637462,143169,527,
11445,2566,0,0,6.89,8862251.51,94.76,-0.36,13637462,143169,524,
11505,2574,0,0,6.89,8890285.92,104.36,-0.36,13637462,143169,522,
11565,2583,0,0,6.89,8918200.17,113.96,-0.36,13637462,143169,520,
11625,2591,0,0,6.89,8945994.91,123.57,-0.36,13637462,143169,518,
11685,2599,0,0,6.89,8973670.78,133.18,-0.36,13637462,143169,516,
11745,2607,0,0,6.89,9001228.41,142.8,-0.36,13637462,143169,514,
11805,2616,0,0,6.89,9028668.41,152.43,-0.35,13637462,143169,512,
11865,2624,0,0,6.89,9055991.39,162.06,-0.35,13637462,143169,510,
11925,2632,0,0,6.89,9083197.96,171.69,-0.35,13637462,143169,508,
11985,2640,0,0,6.89,9110288.72,181.33,-0.35,13637462,143169,506,
12045,2648,0,0,6.89,9137264.26,190.98,-0.35,13637462,143169,504,
12105,2656,0,0,6.89,9164125.16,200.63,-0.35,13637462,143169,502,
12165,2664,0,0,6.89,9190871.99,210.28,-0.35,13637462,143169,500,
12225,2672,0,0,6.89,9217505.34,219.94,-0.35,13637462,143169,498,
12285,2680,0,0,6.89,9244025.75,229.6,-0.35,13637462,143169,496,
12365,2690,0,0,6.89,9279211.6,242.5,-0.35,13637462,143169,493,
12445,2701,0,0,6.89,9314198.97,255.4,-0.35,13637462,143169,491,
12505,2709,0,0,6.89,9340310.03,265.08,-0.34,13637462,143169,489,
12565,2716,0,0,6.89,9366310.7,274.76,-0.34,13637462,143169,487,
12625,2724,0,0,6.89,9392201.52,284.45,-0.34,13637462,143169,485,
12685,2732,0,0,6.89,9417983,294.14,-0.34,13637462,143169,483,
12745,2739,0,0,6.89,9443655.66,303.84,-0.34,13637462,143169,481,
12805,2747,0,0,6.89,9469220.01,313.54,-0.34,13637462,143169,480,
12865,2755,0,0,6.89,9494676.56,323.24,-0.34,13637462,143169,478,
12925,2762,0,0,6.89,9520025.8,332.95,-0.34,13637462,143169,476,
12985,2770,0,0,6.89,9545268.23,342.67,-0.34,13637462,143169,474,
13045,2777,0,0,6.89,9570404.33,352.38,-0.34,13637462,143169,472,
13105,2785,0,0,6.89,9595434.6,362.1,-0.34,13637462,143169,470,
13165,2792,0,0,6.89,9620359.5,371.83,-0.34,13637462,143169,469,
13225,2800,0,0,6.89,9645179.5,381.56,-0.33,13637462,143169,467,
13285,2807,0,0,6.89,9669895.09,391.29,-0.33,13637462,143169,465,
13345,2815,0,0,6.89,9694506.71,401.02,-0.33,13637462,143169,463,
13405,2822,0,0,6.89,9719014.82,410.76,-0.33,13637462,143169,462,
13465,2829,0,0,6.89,9743419.88,420.51,-0.33,13637462,143169,460,
13525,2836,0,0,6.89,9767722.33,430.25,-0.33,13637462,143169,458,
13585,2844,0,0,6.89,9791922.62,440,-0.33,13637462,143169,456,
13665,2853,0,0,6.89,9824031.51,453.01,-0.33,13637462,143169,454,
13725,2860,0,0,6.89,9847995.11,462.77,-0.33,13637462,143169,452,
13785,2868,0,0,6.89,9871857.99,472.53,-0.33,13637462,143169,451,
13845,2875,0,0,6.89,9895620.57,482.29,-0.33,13637462,143169,449,
13905,2882,0,0,6.89,9919283.27,492.06,-0.33,13637462,143169,447,
13965,2889,0,0,6.89,9942846.5,501.83,-0.33,13637462,143169,445,
14025,2896,0,0,6.89,9966310.68,511.61,-0.32,13637462,143169,444,
14085,2903,0,0,6.89,9989676.2,521.39,-0.32,13637462,143169,442,
14145,2910,0,0,6.89,10012943.48,531.17,-0.32,13637462,143169,440,
14205,2917,0,0,6.89,10036112.9,540.95,-0.32,13637462,143169,439,
14265,2924,0,0,6.89,10059184.87,550.74,-0.32,13637462,143169,437,
14325,2930,0,0,6.89,10082159.76,560.53,-0.32,13637462,143169,436,
14385,2937,0,0,6.89,10105037.97,570.32,-0.32,13637462,143169,434,
14445,2944,0,0,6.89,10127819.87,580.12,-0.32,13637462,143169,432,
14505,2951,0,0,6.89,10150505.85,589.92,-0.32,13637462,143169,431,
14565,2958,0,0,6.89,10173096.28,599.72,-0.32,13637462,143169,429,
14625,2964,0,0,6.89,10195591.53,609.52,-0.32,13637462,143169,428,
14665,2969,0,0,6.89,10210535.66,616.06,-0.32,13637462,143169,426,
14725,2976,0,0,6.89,10232873.09,625.87,-0.32,13637462,143169,425,
14785,2982,0,0,6.89,10255116.3,635.68,-0.31,13637462,143169,423,
14845,2989,0,0,6.89,10277265.65,645.5,-0.31,13637462,143169,422,
14905,2996,0,0,6.89,10299321.51,655.32,-0.31,13637462,143169,420,
14985,3004,0,0,6.89,10328584.47,668.41,-0.31,13637462,143169,418,
15045,3011,0,0,6.89,10350423.51,678.24,-0.31,13637462,143169,417,
15105,3017,0,0,6.89,10372170.19,688.06,-0.31,13637462,143169,415,
15165,3024,0,0,6.89,10393824.87,697.89,-0.31,13637462,143169,413,
15225,3030,0,0,6.89,10415387.87,707.73,-0.31,13637462,143169,412,
15285,3037,0,0,6.89,10436859.54,717.56,-0.31,13637462,143169,410,
15345,3043,0,0,6.89,10458240.18,727.4,-0.31,13637462,143169,409,
15405,3049,0,0,6.89,10479530.14,737.24,-0.31,13637462,143169,407,
15465,3056,0,0,6.89,10500729.73,747.08,-0.31,13637462,143169,406,
15525,3062,0,0,6.89,10521839.28,756.93,-0.31,13637462,143169,404,
15585,3068,0,0,6.89,10542859.1,766.78,-0.31,13637462,143169,403,
15645,3075,0,0,6.89,10563789.51,776.63,-0.3,13637462,143169,401,
15705,3081,0,0,6.89,10584630.81,786.48,-0.3,13637462,143169,400,
15765,3087,0,0,6.89,10605383.31,796.33,-0.3,13637462,143169,399,
15825,3093,0,0,6.89,10626047.33,806.19,-0.3,13637462,143169,397,
15885,3100,0,0,6.89,10646623.15,816.05,-0.3,13637462,143169,396,
15945,3106,0,0,6.89,10667111.09,825.91,-0.3,13637462,143169,394,
16005,3112,0,0,6.89,10687511.43,835.78,-0.3,13637462,143169,393,
16065,3118,0,0,6.89,10707824.47,845.64,-0.3,13637462,143169,391,
16105,3122,0,0,6.89,10721318.14,852.22,-0.3,13637462,143169,390,
16165,3128,0,0,6.89,10741486.32,862.09,-0.3,13637462,143169,389,
16225,3134,0,0,6.89,10761567.98,871.96,-0.3,13637462,143169,388,
16305,3142,0,0,6.89,10788209.41,885.13,-0.3,13637462,143169,386,
16385,3150,0,0,6.89,10814698.18,898.3,-0.3,13637462,143169,384,
16465,3158,0,0,6.89,10841034.94,911.48,-0.3,13637462,143169,382,
16545,3166,0,0,6.89,10867220.36,924.65,-0.29,13637462,143169,380,
16625,3173,0,0,6.89,10893255.06,937.83,-0.29,13637462,143169,378,
16705,3181,0,0,6.89,10919139.69,951.02,-0.29,13637462,143169,376,
16765,3187,0,0,6.89,10938455.04,960.91,-0.29,13637462,143169,375,
16845,3195,0,0,6.89,10964078.54,974.1,-0.29,13637462,143169,373,
16925,3202,0,0,6.89,10989553.66,987.3,-0.29,13637462,143169,371,
16985,3208,0,0,6.89,11008563,997.2,-0.29,13637462,143169,370,
17045,3214,0,0,6.89,11027489.48,1007.1,-0.29,13637462,143169,369,
17125,3221,0,0,6.89,11052596.31,1020.3,-0.29,13637462,143169,367,
17185,3227,0,0,6.89,11071330.41,1030.21,-0.29,13637462,143169,366,
17245,3232,0,0,6.89,11089982.47,1040.11,-0.29,13637462,143169,364,
17325,3240,0,0,6.89,11114724.69,1053.33,-0.29,13637462,143169,363,
17405,3247,0,0,6.89,11139322.08,1066.54,-0.29,13637462,143169,361,
17465,3253,0,0,6.89,11157675.4,1076.46,-0.28,13637462,143169,360,
17545,3260,0,0,6.89,11182020.67,1089.68,-0.28,13637462,143169,358,
17625,3267,0,0,6.89,11206222.64,1102.9,-0.28,13637462,143169,356,
17705,3274,0,0,6.89,11230281.86,1116.13,-0.28,13637462,143169,354,
17765,3280,0,0,6.89,11248232.92,1126.05,-0.28,13637462,143169,353,
17845,3287,0,0,6.89,11272043.61,1139.29,-0.28,13637462,143169,351,
17905,3292,0,0,6.89,11289808.89,1149.21,-0.28,13637462,143169,350,
17985,3299,0,0,6.89,11313372.69,1162.45,-0.28,13637462,143169,348,
18045,3304,0,0,6.89,11330953.39,1172.38,-0.28,13637462,143169,347,
18125,3311,0,0,6.89,11354271.88,1185.63,-0.28,13637462,143169,345,
18185,3317,0,0,6.89,11371669.19,1195.56,-0.28,13637462,143169,344,
18265,3324,0,0,6.89,11394743.93,1208.81,-0.28,13637462,143169,343,
18325,3329,0,0,6.89,11411959.01,1218.75,-0.28,13637462,143169,341,
18405,3336,0,0,6.89,11434791.52,1232,-0.27,13637462,143169,340,
18465,3341,0,0,6.89,11451825.5,1241.94,-0.27,13637462,143169,338,
18545,3347,0,0,6.89,11474417.29,1255.2,-0.27,13637462,143169,337,
18605,3352,0,0,6.89,11491271.28,1265.15,-0.27,13637462,143169,336,
18685,3359,0,0,6.89,11513623.82,1278.41,-0.27,13637462,143169,334,
18745,3364,0,0,6.89,11530298.91,1288.36,-0.27,13637462,143169,333,
18805,3369,0,0,6.89,11546897.66,1298.31,-0.27,13637462,143169,332,
18885,3376,0,0,6.89,11568910.9,1311.58,-0.27,13637462,143169,330,
18965,3382,0,0,6.89,11590789.23,1324.85,-0.27,13637462,143169,328,
19025,3387,0,0,6.89,11607109.71,1334.81,-0.27,13637462,143169,327,
19085,3392,0,0,6.89,11623354.74,1344.77,-0.27,13637462,143169,326,
19145,3397,0,0,6.89,11639524.52,1354.72,-0.27,13637462,143169,325,
19225,3403,0,0,6.89,11660967.47,1368.01,-0.27,13637462,143169,323,
19305,3410,0,0,6.89,11682277.39,1381.29,-0.27,13637462,143169,322,
19365,3414,0,0,6.89,11698172.79,1391.25,-0.27,13637462,143169,321,
19445,3421,0,0,6.89,11719250.95,1404.54,-0.26,13637462,143169,319,
19505,3425,0,0,6.89,11734973.02,1414.51,-0.26,13637462,143169,318,
19585,3432,0,0,6.89,11755820.71,1427.8,-0.26,13637462,143169,316,
19645,3436,0,0,6.89,11771370.4,1437.77,-0.26,13637462,143169,315,
19725,3442,0,0,6.89,11791988.89,1451.06,-0.26,13637462,143169,314,
19785,3447,0,0,6.89,11807367.16,1461.04,-0.26,13637462,143169,313,
19845,3452,0,0,6.89,11822672.24,1471.01,-0.26,13637462,143169,312,
19925,3458,0,0,6.89,11842965.46,1484.31,-0.26,13637462,143169,310,
20005,3464,0,0,6.89,11863129.27,1497.62,-0.26,13637462,143169,309,
20085,3470,0,0,6.89,11883164.07,1510.92,-0.26,13637462,143169,307,
20145,3474,0,0,6.89,11898105.72,1520.9,-0.26,13637462,143169,306,
20225,3480,0,0,6.89,11917915.66,1534.21,-0.26,13637462,143169,305,
20305,3486,0,0,6.89,11937597.64,1547.52,-0.26,13637462,143169,303,
20385,3492,0,0,6.89,11957152.02,1560.84,-0.26,13637462,143169,302,
20465,3498,0,0,6.89,11976579.19,1574.15,-0.25,13637462,143169,300,
20545,3504,0,0,6.89,11995879.51,1587.47,-0.25,13637462,143169,299,
20605,3508,0,0,6.89,12010271.73,1597.46,-0.25,13637462,143169,298,
20665,3512,0,0,6.89,12024592.95,1607.45,-0.25,13637462,143169,297,
20745,3518,0,0,6.89,12043577.74,1620.77,-0.25,13637462,143169,295,
20805,3522,0,0,6.89,12057733.89,1630.77,-0.25,13637462,143169,294,
20885,3528,0,0,6.89,12076499.12,1644.09,-0.25,13637462,143169,293,
20965,3533,0,0,6.89,12095139.37,1657.42,-0.25,13637462,143169,291,
21025,3537,0,0,6.89,12109037.74,1667.42,-0.25,13637462,143169,290,
21105,3543,0,0,6.89,12127460.1,1680.75,-0.25,13637462,143169,289,
21185,3548,0,0,6.89,12145758.41,1694.08,-0.25,13637462,143169,288,
21245,3552,0,0,6.89,12159400.94,1704.08,-0.25,13637462,143169,286,
21325,3558,0,0,6.89,12177482.98,1717.42,-0.25,13637462,143169,285,
21385,3562,0,0,6.89,12190963.68,1727.42,-0.25,13637462,143169,284,
21465,3567,0,0,6.89,12208830.45,1740.76,-0.25,13637462,143169,283,
21545,3573,0,0,6.89,12226574.64,1754.1,-0.24,13637462,143169,281,
21625,3578,0,0,6.89,12244196.58,1767.43,-0.24,13637462,143169,280,
21705,3583,0,0,6.89,12261696.59,1780.77,-0.24,13637462,143169,279,
21765,3587,0,0,6.89,12274741.75,1790.78,-0.24,13637462,143169,278,
21845,3592,0,0,6.89,12292029.11,1804.12,-0.24,13637462,143169,276,
21905,3596,0,0,6.89,12304915.15,1814.12,-0.24,13637462,143169,275,
21985,3601,0,0,6.89,12321990.8,1827.45,-0.24,13637462,143169,274,
22045,3605,0,0,6.89,12334718.4,1837.45,-0.24,13637462,143169,273,
22105,3609,0,0,6.89,12347378.31,1847.43,-0.24,13637462,143169,272,
22185,3614,0,0,6.89,12364153.1,1860.69,-0.24,13637462,143169,271,
22265,3619,0,0,6.89,12380808.07,1873.74,-0.24,13637462,143169,270,
22324,3622,0,0,6.89,12392791.02,1881.31,-0.24,13637462,143169,269,
22380,3626,0,0,6.89,12404046.93,1876.08,-0.24,13637462,143169,268,
22449,3630,0,0,6.89,12417939.37,1865.15,-0.24,13637462,143169,267,
22497,3633,0,0,6.89,12427534.83,1857.37,-0.24,13637462,143169,266,
22542,3635,0,0,6.89,12436432.8,1850.09,-0.24,13637462,143169,265,
22584,3638,0,0,6.89,12444642.59,1843.33,-0.24,13637462,143169,265,
22623,3640,0,0,6.89,12452170.21,1837.1,-0.24,13637462,143169,264,
22669,3643,0,0,6.89,12461159.25,1829.63,-0.23,13637462,143169,263,
22709,3645,0,0,6.89,12468962.73,1823.11,-0.23,13637462,143169,263,
22744,3647,0,0,6.89,12475593.14,1817.55,-0.23,13637462,143169,262,
22766,3648,0,0,6.89,12479803.32,1814.02,-0.23,13637462,143169,262,
22785,3649,0,0,6.89,12483362.97,1811.02,-0.23,13637462,143169,261,
22801,3650,0,0,6.89,12486276.19,1808.56,-0.23,13637462,143169,261,
22814,3651,0,0,6.89,12488545.17,1806.65,-0.23,13637462,143169,261,
22823,3651,0,0,6.89,12490172.41,1805.27,-0.23,13637462,143169,261,
22830,3652,0,0,6.89,12491361.85,1804.26,-0.23,13637462,143169,261,
22836,3652,0,0,6.89,12492545.42,1803.26,-0.23,13637462,143169,261,
22842,3652,0,0,6.89,12493728.33,1802.26,-0.23,13637462,143169,261,
22848,3653,0,0,6.89,12494910.57,1801.26,-0.23,13637462,143169,261,
22854,3653,0,0,6.89,12496092.16,1800.26,-0.23,13637462,143169,260,
22860,3654,0,0,6.89,12497273.09,1799.25,-0.23,13637462,143169,260,
22868,3654,0,0,6.89,12498846.62,1797.92,-0.23,13637462,143169,260,
22874,3654,0,0,6.89,12500026.01,1796.92,-0.23,13637462,143169,260,
22880,3655,0,0,6.89,12501204.73,1795.91,-0.23,13637462,143169,260,
22886,3655,0,0,6.89,12502382.79,1794.91,-0.23,13637462,143169,260,
22892,3655,0,0,6.89,12503560.19,1793.91,-0.23,13637462,143169,260,
22900,3656,0,0,6.89,12505129.03,1792.57,-0.23,13637462,143169,260,
22908,3656,0,0,6.89,12506696.69,1791.24,-0.23,13637462,143169,260,
22914,3657,0,0,6.89,12507871.67,1790.24,-0.23,13637462,143169,260,
22920,3657,0,0,6.89,12509045.98,1789.23,-0.23,13637462,143169,259,
22926,3657,0,0,6.89,12510219.64,1788.23,-0.23,13637462,143169,259,
22932,3658,0,0,6.89,12511392.64,1787.23,-0.23,13637462,143169,259,
22938,3658,0,0,6.89,12512564.98,1786.23,-0.23,13637462,143169,259,
22944,3658,0,0,6.89,12513736.66,1785.22,-0.23,13637462,143169,259,
22950,3659,0,0,6.89,12514907.67,1784.22,-0.23,13637462,143169,259,
22956,3659,0,0,6.89,12516078.03,1783.22,-0.23,13637462,143169,259,
22962,3660,0,0,6.89,12517247.73,1782.22,-0.23,13637462,143169,259,
22968,3660,0,0,6.89,12518416.77,1781.22,-0.23,13637462,143169,259,
22974,3660,0,0,6.89,12519585.15,1780.21,-0.23,13637462,143169,259,
22980,3661,0,0,6.89,12520752.87,1779.21,-0.23,13637462,143169,259,
22986,3661,0,0,6.89,12521919.94,1778.21,-0.23,13637462,143169,258,
22992,3661,0,0,6.89,12523086.34,1777.21,-0.23,13637462,143169,258,
22998,3662,0,0,6.89,12524252.08,1776.2,-0.23,13637462,143169,258,
23004,3662,0,0,6.89,12525417.17,1775.2,-0.23,13637462,143169,258,
23010,3662,0,0,6.89,12526581.6,1774.2,-0.23,13637462,143169,258,
23016,3663,0,0,6.89,12527745.37,1773.2,-0.23,13637462,143169,258,
23022,3663,0,0,6.89,12528908.48,1772.19,-0.23,13637462,143169,258,
23030,3663,0,0,6.89,12530458.27,1770.86,-0.23,13637462,143169,258,
23038,3664,0,0,6.89,12532006.89,1769.52,-0.23,13637462,143169,258,
23046,3664,0,0,6.89,12533554.34,1768.18,-0.23,13637462,143169,258,
23054,3665,0,0,6.89,12535100.62,1766.85,-0.23,13637462,143169,257,
23060,3665,0,0,6.89,12536259.57,1765.84,-0.23,13637462,143169,257,
23066,3666,0,0,6.89,12537417.85,1764.84,-0.23,13637462,143169,257,
23072,3666,0,0,6.89,12538575.48,1763.84,-0.23,13637462,143169,257,
23078,3666,0,0,6.89,12539732.45,1762.84,-0.23,13637462,143169,257,
23084,3667,0,0,6.89,12540888.77,1761.83,-0.23,13637462,143169,257,
23090,3667,0,0,6.89,12542044.42,1760.83,-0.23,13637462,143169,257,
23096,3667,0,0,6.89,12543199.43,1759.83,-0.23,13637462,143169,257,
23102,3668,0,0,6.89,12544353.77,1758.82,-0.23,13637462,143169,257,
23110,3668,0,0,6.89,12545891.87,1757.49,-0.23,13637462,143169,257,
23118,3669,0,0,6.89,12547428.81,1756.15,-0.23,13637462,143169,256,
23124,3669,0,0,6.89,12548580.74,1755.15,-0.23,13637462,143169,256,
23130,3669,0,0,6.89,12549732.02,1754.15,-0.23,13637462,143169,256,
23136,3670,0,0,6.89,12550882.65,1753.14,-0.23,13637462,143169,256,
23142,3670,0,0,6.89,12552032.61,1752.14,-0.23,13637462,143169,256,
23148,3670,0,0,6.89,12553438.58,1750.91,-0.23,13637462,143169,256,
23161,3671,0,0,6.89,12556275.94,1748.43,-0.23,13637462,143169,256,
23181,3672,0,0,6.89,12560208.59,1744.99,-0.23,13637462,143169,255,
23206,3674,0,0,6.89,12565230.46,1740.59,-0.23,13637462,143169,255,
23236,3676,0,0,6.89,12571332.86,1735.22,-0.23,13637462,143169,254,
23273,3678,0,0,6.89,12578505.73,1728.89,-0.23,13637462,143169,254,
23315,3680,0,0,6.89,12586737.62,1721.6,-0.23,13637462,143169,253,
23363,3683,0,0,6.89,12596014.48,1713.34,-0.23,13637462,143169,253,
23416,3686,0,0,6.89,12606321.31,1704.12,-0.23,13637462,143169,252,
23476,3690,0,0,6.89,12617640.95,1693.93,-0.23,13637462,143169,251,
23541,3693,0,0,6.89,12629953.68,1682.78,-0.23,13637462,143169,250,
23612,3697,0,0,6.89,12643239.67,1670.66,-0.23,13637462,143169,249,
23689,3701,0,0,6.89,12657460.62,1657.6,-0.23,13637462,143169,248,
23769,3706,0,0,6.89,12671913.72,1644.21,-0.23,13637462,143169,246,
23829,3709,0,0,6.89,12682678.28,1634.18,-0.22,13637462,143169,246,
23909,3713,0,0,6.89,12696930.87,1620.79,-0.22,13637462,143169,244,
23969,3716,0,0,6.89,12707545.32,1610.75,-0.22,13637462,143169,243,
24049,3721,0,0,6.89,12721598.12,1597.36,-0.22,13637462,143169,242,
24109,3724,0,0,6.89,12732062.99,1587.31,-0.22,13637462,143169,241,
24189,3728,0,0,6.89,12745916.68,1573.92,-0.22,13637462,143169,240,
24249,3731,0,0,6.89,12756232.48,1563.88,-0.22,13637462,143169,239,
24309,3734,0,0,6.89,12766484.54,1553.83,-0.22,13637462,143169,239,
24389,3738,0,0,6.89,12780054.98,1540.44,-0.22,13637462,143169,237,
24469,3742,0,0,6.89,12793512.5,1527.04,-0.22,13637462,143169,236,
24549,3746,0,0,6.89,12806857.31,1513.64,-0.22,13637462,143169,235,
24609,3749,0,0,6.89,12816792.07,1503.59,-0.22,13637462,143169,234,
24669,3752,0,0,6.89,12826663.65,1493.54,-0.22,13637462,143169,234,
24729,3755,0,0,6.89,12836472.12,1483.49,-0.22,13637462,143169,233,
24809,3759,0,0,6.89,12849452.07,1470.09,-0.22,13637462,143169,232,
24869,3762,0,0,6.89,12859113.63,1460.04,-0.22,13637462,143169,231,
24949,3766,0,0,6.89,12871898.01,1446.64,-0.22,13637462,143169,230,
25009,3768,0,0,6.89,12881413.13,1436.58,-0.21,13637462,143169,229,
25069,3771,0,0,6.89,12890865.62,1426.53,-0.21,13637462,143169,228,
25129,3774,0,0,6.89,12900255.58,1416.47,-0.21,13637462,143169,227,
25209,3778,0,0,6.89,12912678.38,1403.07,-0.21,13637462,143169,226,
25269,3781,0,0,6.89,12921922.72,1393.01,-0.21,13637462,143169,226,
25349,3784,0,0,6.89,12934151.66,1379.6,-0.21,13637462,143169,224,
25409,3787,0,0,6.89,12943250.83,1369.54,-0.21,13637462,143169,224,
25489,3790,0,0,6.89,12955286.5,1356.13,-0.21,13637462,143169,223,
25549,3793,0,0,6.89,12964240.92,1346.07,-0.21,13637462,143169,222,
25609,3796,0,0,6.89,12973133.45,1336.01,-0.21,13637462,143169,221,
25689,3799,0,0,6.89,12984893.98,1322.6,-0.21,13637462,143169,220,
25769,3803,0,0,6.89,12996544.77,1309.18,-0.21,13637462,143169,219,
25849,3806,0,0,6.89,13008086.01,1295.77,-0.21,13637462,143169,218,
25929,3810,0,0,6.89,13019517.85,1282.35,-0.21,13637462,143169,217,
26009,3813,0,0,6.89,13030840.49,1268.93,-0.21,13637462,143169,216,
26069,3816,0,0,6.89,13039260.9,1258.87,-0.21,13637462,143169,215,
26149,3819,0,0,6.89,13050392.82,1245.45,-0.21,13637462,143169,214,
26209,3821,0,0,6.89,13058670.39,1235.39,-0.2,13637462,143169,214,
26269,3824,0,0,6.89,13066886.86,1225.32,-0.2,13637462,143169,213,
